"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="858384","MAHSING-C84","320","","","0.025","","-","-","0.040","0.025","0","","-","-","0%","","","","Active","Real Time"
="8583HA","MAHSING-HA","320","","","0.030","","-","-","0.050","0.030","0","","-","164855","50%","","","","Active","Real Time"
="8591","CRESBLD","103","0.525","0.530","0.520","+0.010","0.530","0.525","0.715","0.515","900","","100","34000","42%","-0.005","3.50","21.14","Active","Real Time"
="8605","FIHB","101","","","0.375","","-","-","0.415","0.200","0","","-","86810","44%","0.005","0.15","257.63","Active","Real Time"
="8605PB","FIHB-PB","101","","","0.060","","-","-","","","0","","-","33460","35%","0.005","","","Active","Real Time"
="8613","ENRA","161","0.650","0.655","0.650","+0.005","0.655","0.650","0.660","0.500","100","","100","6750","53%","-0.003","-27.19","","Active","Real Time"
="8613WA","ENRA-WA","161","","","0.005","","-","-","0.120","0.005","0","","-","49035","47%","-0.014","","","Active","Real Time"
="8621","LPI","110","14.280","14.100","14.240","-0.140","14.280","14.100","15.300","12.400","1038","5.67%","19","75150","24%","-0.099","94.66","14.90","Active","Real Time"
="8648","JASKITA","102","0.375","0.380","0.380","-","0.380","0.375","0.395","0.155","785","9.21%","63","207080","80%","0.005","8.80","4.32","Active","Real Time"
="8664","SPSETIA","120","1.070","1.050","1.070","-0.020","1.090","1.050","1.500","0.990","64510","2.74%","48","9151805","55%","-0.008","10.16","8.33","Active","Real Time"
="86641A","SPSETIA-C1A","320","0.045","0.045","0.050","-0.005","0.045","0.045","0.050","0.030","97","","100","-","0%","","","","Active","Real Time"
="866493","SPSETIA-C93","320","","","0.015","","-","-","0.085","0.015","0","","-","-","16%","","","","Active","Real Time"
="866494","SPSETIA-C94","320","","","0.005","","-","-","0.150","0.005","0","","-","85590","27%","","","","Active","Real Time"
="866495","SPSETIA-C95","320","","","0.020","","-","-","0.060","0.020","0","","-","907345","17%","","","","Active","Real Time"
="866496","SPSETIA-C96","320","","","0.020","","-","-","0.130","0.020","0","","-","-","29%","","","","Active","Real Time"
="866497","SPSETIA-C97","320","0.055","0.045","0.055","-0.010","0.055","0.045","0.135","0.035","634","","-","798075","40%","-0.011","","","Active","Real Time"
="866498","SPSETIA-C98","320","0.050","0.045","0.050","-0.005","0.050","0.045","0.095","0.035","1220","","82","179670","36%","-0.011","","","Active","Real Time"
="866499","SPSETIA-C99","320","0.025","0.025","0.025","-","0.025","0.025","0.060","0.020","5020","","7","323320","40%","","","","Active","Real Time"
="8664HE","SPSETIA-HE","320","0.050","0.050","0.045","+0.005","0.050","0.050","0.080","0.040","400","","25","145030","52%","0.005","","","Active","Real Time"
="8664PA","SPSETIA-PA","120","","","0.950","","-","-","0.990","0.920","0","","-","75335","40%","0.004","","","Active","Real Time"
="8664PC","SPSETIA-PC","120","0.540","0.505","0.540","-0.035","0.540","0.505","0.705","0.490","420","","-","9835","48%","-0.011","","","Active","Real Time"
="8672","KAMDAR","101","","","0.185","","-","-","0.480","0.170","0","","-","11505","44%","-0.001","-4.35","","Active","Real Time"
="8702","TEXCHEM","102","0.745","0.745","0.745","-","0.750","0.745","0.920","0.670","621","","75","70020","60%","0.007","5.75","17.74","Active","Real Time"
="8745","S&FCAP","102","0.065","0.065","0.065","-","0.065","0.065","0.120","0.055","800","","-","188900","50%","-0.001","-0.04","","Active","Real Time"
="8745WC","S&FCAP-WC","102","","","0.005","","-","-","0.045","0.005","0","","-","156905","100%","","","","Active","Real Time"
="8834","IREKA","103","0.135","0.120","0.140","-0.020","0.140","0.100","0.610","0.070","399","","39","138250","55%","-0.003","-8.28","","Active, Alert","Real Time"
="8869","PMETAL","102","5.800","5.840","5.840","-","5.870","5.790","5.840","4.140","63355","1.20%","51","6667905","74%","0.071","21.38","22.69","Active","Real Time"
="88691R","PMETAL-C1R","302","0.105","0.105","0.080","+0.025","0.105","0.105","0.135","0.080","55","","100","520025","36%","-0.008","","","Active","Real Time"
="88691T","PMETAL-C1T","302","","","-","","-","-","0.120","0.060","0","","-","178580","49%","0.001","","","Suspended","Real Time"
="88691U","PMETAL-C1U","302","","","0.070","","-","-","0.110","0.070","0","","-","-","0%","","","","Active","Real Time"
="88691V","PMETAL-C1V","302","","","0.185","","-","-","0.185","0.030","0","","-","36385","68%","0.018","","","Active","Real Time"
="88691W","PMETAL-C1W","302","","","0.225","","-","-","0.225","0.060","0","","-","34255","70%","0.019","","","Active","Real Time"
="88691X","PMETAL-C1X","302","","","0.135","","-","-","0.145","0.105","0","","-","-","67%","","","","Active","Real Time"
="88691Y","PMETAL-C1Y","302","","","0.115","","-","-","0.115","0.090","0","","-","-","0%","","","","Active","Real Time"
="88691Z","PMETAL-C1Z","302","0.260","0.255","0.245","+0.010","0.265","0.255","0.250","0.205","631","","34","535200","56%","0.011","","","Active","Real Time"
="88692A","PMETAL-C2A","302","","","0.130","","-","-","0.130","0.125","0","","-","-","0%","","","","Active","Real Time"
="88692B","PMETAL-C2B","302","","","0.115","","-","-","0.115","0.115","0","","-","-","0%","","","","Active","Real Time"
="88692C","PMETAL-C2C","302","","","0.085","","-","-","0.100","0.070","0","","-","-","53%","","","","Active","Real Time"
="88692D","PMETAL-C2D","302","","","0.090","","-","-","0.090","0.090","0","","-","-","0%","","","","Active","Real Time"
="88692E","PMETAL-C2E","302","","","0.120","","-","-","0.120","0.120","0","","-","-","0%","","","","Active","Real Time"
="8877","EKOVEST","103","0.405","0.415","0.405","+0.010","0.425","0.405","0.470","0.245","245011","","54","17799035","63%","0.002","-4.70","","Active","Real Time"
="887768","EKOVEST-C68","303","0.115","0.115","0.090","+0.025","0.115","0.115","0.125","0.030","8000","","-","1769270","46%","0.011","","","Active","Real Time"
="887769","EKOVEST-C69","303","0.115","0.120","0.100","+0.020","0.120","0.115","0.160","0.035","101491","","73","2441405","43%","-0.002","","","Active","Real Time"
="887770","EKOVEST-C70","303","0.085","0.085","0.065","+0.020","0.085","0.085","0.120","0.045","4120","","61","190700","43%","-0.001","","","Active","Real Time"
="887771","EKOVEST-C71","303","","","0.060","","-","-","0.115","0.035","0","","-","3049670","47%","-0.003","","","Active","Real Time"
="887772","EKOVEST-C72","303","0.045","0.050","0.040","+0.010","0.050","0.045","0.075","0.030","42199","","88","1273690","43%","-0.003","","","Active","Real Time"
="887773","EKOVEST-C73","303","0.030","0.030","0.020","+0.010","0.030","0.030","0.055","0.015","50031","","100","1153310","11%","","","","Active","Real Time"
="887774","EKOVEST-C74","303","0.060","0.055","0.045","+0.010","0.060","0.055","0.085","0.035","920","","-","3026795","50%","","","","Active","Real Time"
="887775","EKOVEST-C75","303","0.055","0.055","0.045","+0.010","0.055","0.055","0.045","0.040","20800","","100","-","0%","","","","Active","Real Time"
="8885","AVI","101","0.080","0.080","0.075","+0.005","0.085","0.080","0.085","0.030","49906","","17","4626495","50%","0.004","-0.59","","Active","Real Time"
="8893","MKLAND","120","0.140","0.145","0.140","+0.005","0.150","0.140","0.200","0.130","7861","","79","136925","44%","","0.78","20.35","Active","Real Time"
="8907","EG","102","1.310","1.320","1.310","+0.010","1.340","1.290","2.780","0.990","57842","0.38%","65","6562075","61%","0.039","15.63","15.41","Active","Real Time"
="8907CE","EG-CE","302","","","0.005","","-","-","0.050","0.005","0","","-","545500","20%","","","","Active","Real Time"
="8907CF","EG-CF","302","0.100","0.105","0.100","+0.005","0.105","0.100","0.110","0.055","26380","","89","2641705","59%","0.006","","","Active","Real Time"
="8907CG","EG-CG","302","0.130","0.140","0.130","+0.010","0.140","0.130","0.140","0.105","4360","","82","-","0%","","","","Active","Real Time"
="8907WD","EG-WD","102","0.630","0.645","0.630","+0.015","0.665","0.615","0.950","0.240","91121","","55","8702170","88%","0.067","","","Active","Real Time"
="8923","JIANKUN","120","0.030","0.030","0.030","-","0.030","0.030","0.060","0.025","1000","","100","3019580","50%","","-7.76","","Active","Real Time"
="8923WB","JIANKUN-WB","120","","","0.010","","-","-","0.025","0.005","0","","-","155205","50%","","","","Active","Real Time"
="8966","TECHBASE","101","0.110","0.110","0.115","-0.005","0.110","0.110","0.160","0.085","7262","","19","934685","60%","","-10.55","","Active","Real Time"
="8966LA","TECHBASE-LA","501","0.030","0.030","0.030","-","0.030","0.030","0.040","0.020","1100","","100","755595","100%","","","","Active","Real Time"
="8966WB","TECHBASE-WB","101","","","0.005","","-","-","0.030","0.005","0","","-","105760","50%","","","","Active","Real Time"
="8982","CEPAT","125","0.690","0.690","0.680","+0.010","0.695","0.680","0.775","0.605","1727","2.90%","37","96975","60%","0.008","6.99","10.12","Active","Real Time"
="9008","OMESTI","105","0.115","0.130","0.115","+0.015","0.130","0.110","0.175","0.065","139466","","86","856310","75%","0.004","-46.58","","Active","Real Time"
="9008PB","OMESTI-PB","105","0.690","0.735","0.690","+0.045","0.740","0.690","0.740","0.260","6034","","83","162350","63%","0.014","","","Active","Real Time"
="9008WC","OMESTI-WC","105","0.005","0.005","0.005","-","0.005","0.005","0.030","0.005","8020","","100","183555","50%","","","","Active","Real Time"
="9016","EKSONS","102","","","0.495","","-","-","0.645","0.445","0","5.05%","-","21205","45%","","-9.52","","Active","Real Time"
="9059","TSH","125","1.140","1.150","1.140","+0.010","1.160","1.140","1.280","1.000","23643","2.17%","58","2224905","50%","-0.001","10.19","9.70","Active","Real Time"
="905915","TSH-C15","325","0.065","0.075","0.065","+0.010","0.075","0.065","0.110","0.065","2094","","73","435710","37%","","","","Active","Real Time"
="905916","TSH-C16","325","","","0.065","","-","-","0.080","0.065","0","","-","-","0%","","","","Active","Real Time"
="905917","TSH-C17","325","","","0.085","","-","-","0.085","0.085","0","","-","-","0%","","","","Active","Real Time"
="9075","THETA","105","0.800","0.820","0.795","+0.025","0.850","0.790","1.850","0.650","27445","","56","1278045","53%","-0.009","-15.10","","Active","Real Time"
="9083","JETSON","102","0.155","0.180","0.155","+0.025","0.180","0.135","0.230","0.125","48444","","49","887770","40%","-0.004","-6.56","","Active","Real Time"
="9091","EMICO","101","","","0.180","","-","-","0.315","0.180","0","","-","12050","47%","-0.007","-0.84","","Active","Real Time"
="9113","ICONIC","101","0.065","0.070","0.070","-","0.070","0.065","0.120","0.060","7824","","53","189530","50%","","0.19","36.38","Active","Real Time"
="9113WA","ICONIC-WA","101","0.020","0.025","0.025","-","0.025","0.020","0.050","0.020","5290","","-","292645","50%","","","","Active","Real Time"
="9121","KPSCB","102","","","0.635","","-","-","0.695","0.400","0","","-","86135","47%","0.026","10.29","6.17","Active","Real Time"
="9148","GBAY","102","0.640","0.640","0.640","-","0.640","0.640","0.680","0.570","900","","78","11090","42%","0.014","-0.22","","Active","Real Time"
="9172","FPI","101","1.550","1.600","1.550","+0.050","1.620","1.540","2.950","1.180","17888","11.25%","59","1134425","72%","0.038","26.09","6.18","Active","Real Time"
="9199","LYSAGHT","102","2.360","2.360","2.450","-0.090","2.360","2.360","3.500","2.360","100","21.19%","-","7935","45%","-0.018","30.51","7.73","Active","Real Time"
="9237","SCIB","102","0.135","0.135","0.135","-","0.140","0.130","0.290","0.110","4913","","42","827140","57%","","0.66","21.02","Active","Real Time"
="9261","GADANG","103","0.285","0.280","0.285","-0.005","0.285","0.270","0.375","0.210","19249","","58","1187365","80%","0.007","1.34","32.04","Active","Real Time"
="9288","BONIA","101","","","0.920","","-","-","1.620","0.900","0","5.43%","-","39210","29%","-0.051","3.28","23.49","Active","Real Time"
="9296","RCECAP","110","1.090","1.150","1.100","+0.050","1.170","1.090","1.770","1.020","26540","5.65%","59","627855","80%","0.005","7.20","16.18","Active","Real Time"
="9296CG","RCECAP-CG","310","","","0.005","","-","-","0.060","0.010","0","","-","-","0%","","","","Active","Real Time"
="9296CH","RCECAP-CH","310","0.070","0.075","0.065","+0.010","0.080","0.070","0.065","0.065","23440","","36","-","0%","","","","Active","Real Time"
="9318","FITTERS","102","0.030","0.030","0.030","-","0.030","0.025","","","2253","","-","-","","","0.06","53.50","Active","Real Time"
="9318WC","FITTERS-WC","102","0.000","","0.005","","-","-","","","0","","-","-","","","","","Active","Real Time"
="9326","LBALUM","102","0.505","0.500","0.490","+0.010","0.515","0.495","","","32992","5.00%","45","-","","","8.35","3.66","Active","Real Time"
="9334","KESM","105","3.580","3.570","3.680","-0.110","3.610","3.470","","","1379","1.68%","27","-","","","19.03","","Active","Real Time"
="9369","TGL","101","0.000","","1.030","","-","-","","","0","4.85%","-","-","","","12.98","7.99","Active","Real Time"
="9377","FSBM","105","0.220","0.220","0.220","-","0.225","0.220","","","108586","","2","-","","","-0.05","109.50","Active","Real Time"
="9377WB","FSBM-WB","105","0.000","","0.175","","-","-","","","0","","-","-","","","","","Active","Real Time"
="9385","LAYHONG","101","0.295","0.305","0.295","+0.010","0.310","0.295","","","25561","","85","-","","","12.11","2.53","Active","Real Time"
="9393","ITRONIC","105","0.025","0.025","0.025","-","0.025","0.020","","","8753","","66","-","","","-0.56","","Active","Real Time"
="9393WA","ITRONIC-WA","105","0.010","0.005","0.005","-","0.010","0.005","","","752","","-","-","","","","","Active","Real Time"
="9407","PARAGON","101","2.780","2.890","2.780","+0.110","2.900","2.780","","","5967","","100","-","","","-3.54","","Active","Real Time"
="9423","CWG","101","0.175","0.175","0.175","-","0.175","0.175","","","3990","2.86%","80","-","","","2.59","7.26","Active","Real Time"
="9423WA","CWG-WA","101","0.025","0.030","0.025","+0.005","0.030","0.025","","","110","","100","-","","","","","Active","Real Time"
="9431","SJC","163","0.425","0.415","0.430","-0.015","0.435","0.400","","","23520","","60","-","","","5.36","8.05","Active","Real Time"
="9431WA","SJC-WA","163","0.120","0.125","0.130","-0.005","0.125","0.120","","","20345","","100","-","","","","","Active","Real Time"
="9466","KKB","102","","","1.300","","-","-","","","0","5.77%","-","-","","","9.07","9.28","Active","Real Time"
="9539","MUH","120","","","0.370","","-","-","0.450","0.335","0","","-","33625","51%","0.001","3.69","10.07","Active","Real Time"
="9571","MITRA","103","0.365","0.370","0.365","+0.005","0.370","0.365","0.370","0.260","2107","2.70%","75","287400","63%","0.004","2.89","13.07","Active","Real Time"
="9598","PTARAS","103","1.500","1.500","1.500","-","1.500","1.500","1.660","1.250","240","4.00%","-","24230","37%","-0.005","17.20","8.71","Active","Real Time"
="9601","HWGB","102","0.180","0.180","0.180","-","0.180","0.180","0.275","0.160","495","","4","102525","56%","-0.003","-1.08","","Active","Real Time"
="9628","LEBTECH","103","","","0.805","","-","-","0.825","0.510","0","","-","20285","56%","0.026","0.02","4577.89","Active","Real Time"
="9679","WCT","103","0.850","0.845","0.850","-0.005","0.860","0.840","1.030","0.555","69758","","45","7234390","41%","0.002","19.05","4.10","Active","Real Time"
="967937","WCT-C37","303","","","0.020","","-","-","0.050","0.005","0","","-","435835","40%","0.001","","","Active","Real Time"
="967938","WCT-C38","303","","","0.100","","-","-","0.120","0.040","0","","-","326360","44%","0.005","","","Active","Real Time"
="967939","WCT-C39","303","0.035","0.035","0.035","-","0.035","0.035","0.060","0.030","5000","","-","403860","29%","","","","Active","Real Time"
="967940","WCT-C40","303","","","0.115","","-","-","0.145","0.070","0","","-","502440","36%","0.007","","","Active","Real Time"
="967941","WCT-C41","303","","","0.080","","-","-","0.110","0.075","0","","-","210040","40%","","","","Active","Real Time"
="967942","WCT-C42","303","0.145","0.140","0.140","-","0.145","0.140","0.170","0.080","1968","","20","219760","38%","","","","Active","Real Time"
="967943","WCT-C43","303","","","0.080","","-","-","0.105","0.080","0","","-","-","0%","","","","Active","Real Time"
