"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="7184","G3","101","0.015","0.015","0.020","-0.005","0.020","0.015","0.030","0.005","2299","","34","757250","50%","","-0.51","","Active","Real Time"
="7186","SWSCAP","101","0.160","0.155","0.160","-0.005","0.160","0.155","0.215","0.100","300","","-","337875","75%","0.010","-1.17","","Active","Real Time"
="7187","CHGP","164","1.220","1.220","1.220","-","1.230","1.220","2.490","1.030","5571","","98","391420","73%","0.029","3.99","62.45","Active","Real Time"
="7188","BTM","102","0.030","0.030","0.035","-0.005","0.030","0.030","0.065","0.020","24419","","19","574830","57%","-0.001","-1.71","","Active","Real Time"
="7188WC","BTM-WC","102","","","0.005","","-","-","0.020","0.005","0","","-","746605","50%","","","","Active","Real Time"
="7191","ADVENTA","162","0.165","0.165","0.165","-","0.165","0.165","0.335","0.150","914","","55","174745","45%","-0.004","0.69","24.29","Active","Real Time"
="7192","GIIB","102","0.060","0.060","0.060","-","0.060","0.060","0.090","0.050","440","","-","216685","40%","-0.001","-2.09","","Active","Real Time"
="7192WA","GIIB-WA","102","","","0.005","","-","-","0.015","0.005","0","","-","394290","40%","","","","Active","Real Time"
="7195","BNASTRA","103","1.990","2.070","1.990","+0.080","2.070","1.990","2.010","1.350","44014","1.45%","59","1963975","78%","0.037","10.44","25.03","Active","Real Time"
="7195CA","BNASTRA-CA","303","0.125","0.140","0.120","+0.020","0.140","0.125","0.130","0.080","5766","","99","-","0%","","","","Active","Real Time"
="7197","GESHEN","102","1.600","1.610","1.600","+0.010","1.620","1.600","5.200","1.340","1295","","59","582720","42%","","9.37","50.70","Active","Real Time"
="7198","DPS","120","","","0.480","","-","-","0.600","0.350","0","","-","125350","53%","0.003","0.14","483.15","Active","Real Time"
="7198WC","DPS-WC","120","","","0.015","","-","-","0.080","0.010","0","","-","689865","50%","-0.001","","","Active","Real Time"
="7199","KEINHIN","102","1.040","1.050","1.050","-","1.050","1.040","1.520","0.995","51","2.38%","100","39995","37%","-0.037","11.14","7.27","Active","Real Time"
="7200","TEKSENG","101","0.230","0.240","0.225","+0.015","0.240","0.230","0.290","0.220","7119","2.08%","84","75520","43%","-0.001","2.34","8.89","Active","Real Time"
="7201","PICORP","102","0.030","0.030","0.030","-","0.030","0.030","0.070","0.020","9","","-","195950","50%","","-0.61","5.01","Active","Real Time"
="7202","HEXRTL","101","0.455","0.460","0.460","-","0.480","0.455","0.515","0.395","2736","","91","600880","57%","0.003","0.36","215.89","Active","Real Time"
="7202WA","HEXRTL-WA","101","0.040","0.040","0.030","+0.010","0.040","0.035","0.195","0.020","1523","","81","166165","67%","-0.006","","","Active","Real Time"
="7203","WANGZNG","101","","","0.400","","-","-","0.640","0.345","0","","-","15500","25%","-0.005","0.70","57.42","Active","Real Time"
="7204","D&O","105","1.450","1.470","1.450","+0.020","1.490","1.440","2.460","0.985","20169","0.20%","65","5745805","70%","0.087","3.01","42.58","Active","Real Time"
="720413","D&O-C13","305","","","0.005","","-","-","0.050","0.005","0","","-","-","29%","","","","Active","Real Time"
="720415","D&O-C15","305","","","0.010","","-","-","0.085","0.005","0","","-","208350","45%","-0.007","","","Active","Real Time"
="720416","D&O-C16","305","0.050","0.060","0.055","+0.005","0.060","0.050","0.170","0.010","5725","","55","908730","68%","0.005","","","Active","Real Time"
="720417","D&O-C17","305","","","0.030","","-","-","0.045","0.020","0","","-","-","40%","","","","Active","Real Time"
="720418","D&O-C18","305","","","0.140","","-","-","0.145","0.065","0","","-","173880","66%","","","","Active","Real Time"
="720419","D&O-C19","305","0.250","0.250","0.245","+0.005","0.250","0.250","0.255","0.085","200","","-","-","88%","","","","Active","Real Time"
="720420","D&O-C20","305","","","0.110","","-","-","0.115","0.055","0","","-","-","75%","","","","Active","Real Time"
="720421","D&O-C21","305","","","0.190","","-","-","0.190","0.090","0","","-","-","0%","","","","Active","Real Time"
="720422","D&O-C22","305","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="7207","SUCCESS","102","0.630","0.625","0.625","-","0.630","0.620","0.825","0.565","275","4.96%","9","97485","40%","-0.004","4.50","15.99","Active","Real Time"
="7208","EURO","101","0.045","0.045","0.045","-","0.045","0.045","0.070","0.045","13067","","-","290640","50%","","-0.52","","Active","Real Time"
="7209","CHEETAH","101","0.125","0.125","0.125","-","0.130","0.120","0.150","0.070","26276","","65","792895","85%","0.009","-3.44","","Active","Real Time"
="7210","FM","164","0.555","0.565","0.560","+0.005","0.570","0.550","0.635","0.525","768","7.96%","66","82465","41%","0.002","5.57","8.98","Active","Real Time"
="7211","TAFI","101","0.515","0.515","0.535","-0.020","0.515","0.515","0.600","0.490","723","","4","67205","58%","","4.39","11.72","Active","Real Time"
="7211WA","TAFI-WA","101","","","0.040","","-","-","0.105","0.040","0","","-","28710","50%","-0.003","","","Active","Real Time"
="7212","DESTINI","102","0.460","0.435","0.450","-0.015","0.460","0.430","0.510","0.245","8401","","16","774540","43%","-0.004","6.10","7.00","Active","Real Time"
="7212WB","DESTINI-WB","102","","","0.090","","-","-","0.135","0.060","0","","-","398870","40%","-0.001","","","Active","Real Time"
="7214","ARANK","102","","","0.470","","-","-","0.535","0.410","0","5.32%","-","12770","56%","","8.59","7.16","Active","Real Time"
="7215","NIHSIN","101","0.110","0.105","0.105","-","0.110","0.105","0.125","0.085","1242","","2","310415","100%","-0.002","-1.40","","Active","Real Time"
="7215PA","NIHSIN-PA","101","","","0.015","","-","-","0.020","0.005","0","","-","277995","50%","","","","Active","Real Time"
="7216","KAWAN","101","1.020","1.010","1.030","-0.020","1.020","1.010","1.760","0.990","702","6.93%","58","385995","65%","-0.008","8.79","11.59","Active","Real Time"
="7217","EMETALL","102","","","0.210","","-","-","0.345","0.205","0","","-","28965","38%","-0.006","1.06","24.41","Active","Real Time"
="7218","ARKA","164","","","0.700","","-","-","1.900","0.700","0","","-","13780","20%","-0.104","-11.01","","Active","Real Time"
="7219","AIZO","102","0.060","0.065","0.065","-","0.065","0.060","0.160","0.060","4171","","28","2278585","40%","-0.001","-0.39","","Active","Real Time"
="7219PA","AIZO-PA","102","","","0.025","","-","-","0.065","0.015","0","","-","255220","50%","","","","Active","Real Time"
="7221","BSLCORP","102","","","0.020","","-","-","0.035","0.015","0","","-","568690","43%","","-1.97","","Active","Real Time"
="7221WB","BSLCORP-WB","102","","","0.005","","-","-","0.005","0.005","0","","-","125775","100%","","","","Active","Real Time"
="7222","IMASPRO","102","0.810","0.840","0.790","+0.050","0.850","0.810","1.060","0.740","221","","100","30395","53%","-0.004","7.93","10.59","Active","Real Time"
="7223","JADI","101","0.015","0.015","0.015","-","0.015","0.015","0.050","0.010","200","","-","253605","43%","","-1.72","","Active","Real Time"
="7223WB","JADI-WB","101","0.005","0.005","0.005","-","0.005","0.005","0.015","0.005","1","","100","393860","50%","","","","Active","Real Time"
="7225","PA","102","0.155","0.170","0.155","+0.015","0.170","0.155","0.345","0.140","102309","5.88%","79","2804210","33%","-0.003","1.86","9.14","Active","Real Time"
="7226","WATTA","102","","","0.540","","-","-","0.660","0.350","0","","-","65760","67%","0.010","-1.64","","Active","Real Time"
="7227","UMSNGB","102","","","0.990","","-","-","1.080","0.850","0","3.03%","-","12725","55%","0.006","6.57","15.29","Active","Real Time"
="7228","T7GLOBAL","161","0.235","0.240","0.235","+0.005","0.240","0.235","0.550","0.225","15443","","66","3281225","40%","-0.005","5.73","4.91","Active","Real Time"
="7228WC","T7GLOBAL-WC","161","0.030","0.040","0.030","+0.010","0.040","0.030","0.210","0.030","1247","","100","41130","42%","-0.004","","","Active","Real Time"
="7228WD","T7GLOBAL-WD","161","0.035","0.035","0.030","+0.005","0.035","0.035","0.130","0.030","200","","100","75445","25%","-0.002","","","Active","Real Time"
="7229","FAVCO","102","1.620","1.600","1.620","-0.020","1.620","1.590","1.980","1.500","872","5.62%","25","22520","42%","-0.015","22.21","5.85","Active","Real Time"
="7230","TOMEI","101","1.780","1.810","1.780","+0.030","1.810","1.780","2.000","1.420","1076","","60","132905","70%","0.038","42.93","4.07","Active","Real Time"
="7231","WELLCAL","102","1.290","1.290","1.300","-0.010","1.290","1.290","1.650","1.270","252","6.36%","-","111995","50%","-0.004","9.42","13.69","Active","Real Time"
="7232","RESINTC","102","0.530","0.525","0.540","-0.015","0.530","0.520","0.750","0.500","268","","22","100930","52%","-0.001","5.81","8.10","Active","Real Time"
="7232WB","RESINTC-WB","102","","","0.145","","-","-","0.280","0.115","0","","-","106205","46%","-0.004","","","Active","Real Time"
="7233","DUFU","102","1.420","1.520","1.400","+0.120","1.540","1.420","2.000","0.890","125531","2.30%","57","2621970","76%","0.044","4.20","36.84","Active","Real Time"
="7233C1","DUFU-C1","302","0.125","0.160","0.120","+0.040","0.170","0.125","0.160","0.055","88694","","60","1707895","80%","0.005","","","Active","Real Time"
="7233CZ","DUFU-CZ","302","","","0.005","","-","-","0.035","0.005","0","","-","-","42%","","","","Active","Real Time"
="7234","LOTUSCIR","101","","","0.310","","-","-","0.520","0.290","0","","-","135185","45%","-0.011","3.23","7.07","Active","Real Time"
="7235","SUPERLN","102","0.750","0.725","0.760","-0.035","0.750","0.725","1.100","0.665","648","3.79%","18","24690","50%","-0.006","7.81","9.37","Active","Real Time"
="7237","PWROOT","101","1.270","1.300","1.270","+0.030","1.300","1.270","1.620","1.250","289","5.00%","10","51350","47%","-0.006","7.20","16.70","Active","Real Time"
="7239","SCNWOLF","102","0.480","0.480","0.480","-","0.480","0.480","0.555","0.425","47","","-","26635","49%","-0.003","-5.47","","Active","Real Time"
="7239LA","SCNWOLF-LA","502","","","0.275","","-","-","0.465","0.275","0","","-","49170","26%","-0.016","","","Active","Real Time"
="7239WA","SCNWOLF-WA","102","","","0.175","","-","-","0.250","0.140","0","","-","63385","29%","-0.010","","","Active","Real Time"
="7240","IHB","103","0.155","0.150","0.150","-","0.155","0.150","0.195","0.060","1052","","43","1124025","56%","0.011","-1.79","","Active","Real Time"
="7241","NGGB","102","0.790","0.800","0.790","+0.010","0.800","0.780","0.930","0.715","13542","","81","1149355","21%","-0.008","2.45","35.24","Active","Real Time"
="7243","MAGMA","101","0.295","0.325","0.295","+0.030","0.335","0.290","0.525","0.200","185762","","69","21661160","42%","-0.027","-4.50","","Active","Real Time"
="7245","CITAGLB","102","0.820","0.820","0.820","-","0.820","0.815","1.090","0.685","2052","1.22%","40","362255","50%","0.001","3.54","24.00","Active","Real Time"
="7245PA","CITAGLB-PA","102","","","0.640","","-","-","1.000","0.640","0","","-","8080","10%","-0.180","","","Active","Real Time"
="7245WB","CITAGLB-WB","102","","","0.400","","-","-","0.550","0.230","0","","-","4345","61%","-0.009","","","Active","Real Time"
="7245WC","CITAGLB-WC","102","0.160","0.160","0.160","-","0.160","0.160","0.250","0.095","32","","-","38870","33%","-0.002","","","Active","Real Time"
="7246","SIGN","101","","","1.360","","-","-","1.680","1.170","0","8.09%","-","295765","50%","","13.10","7.25","Active","Real Time"
="7247","SCGM","102","0.550","0.545","0.550","-0.005","0.550","0.545","0.710","0.515","461","","25","67155","43%","-0.004","-1.59","","Active","Real Time"
="7248","SLP","102","0.810","0.810","0.850","-0.040","0.820","0.810","0.930","0.800","967","5.86%","73","4095","48%","-0.002","4.43","18.28","Active","Real Time"
="7249","SKYGATE","120","0.770","0.765","0.770","-0.005","0.770","0.765","1.060","0.460","1550","","23","169100","76%","0.018","1.84","54.38","Active","Real Time"
="7250","UZMA","161","0.510","0.505","0.505","-","0.515","0.500","1.060","0.315","18594","3.96%","23","2880730","78%","0.032","12.21","5.32","Active","Real Time"
="7252","TEOSENG","101","0.980","0.970","0.980","-0.010","0.980","0.970","2.670","0.825","1945","11.86%","53","502155","50%","-0.001","30.97","3.17","Active","Real Time"
="7252CE","TEOSENG-CE","301","","","0.025","","-","-","0.110","0.025","0","","-","63465","37%","-0.006","","","Active","Real Time"
="7253","HANDAL","161","0.040","0.040","0.035","+0.005","0.040","0.040","0.075","0.035","328","","100","1140600","33%","-0.002","0.48","","Active","Real Time"
="7253WB","HANDAL-WB","161","0.010","0.010","0.010","-","0.010","0.010","0.030","0.005","200","","100","106055","50%","","","","Active","Real Time"
="7277","DIALOG","161","1.880","1.880","1.880","-","1.880","1.840","2.290","1.130","60798","1.65%","56","7880955","56%","0.032","5.38","34.27","Active","Real Time"
="72771W","DIALOG-C1W","361","0.020","0.020","0.020","-","0.020","0.020","0.100","0.005","5500","","91","1342215","43%","0.001","","","Active","Real Time"
="72771Z","DIALOG-C1Z","361","","","0.135","","-","-","0.135","0.010","0","","-","183420","75%","0.020","","","Active","Real Time"
="72772A","DIALOG-C2A","361","0.040","0.050","0.045","+0.005","0.050","0.040","0.080","0.010","3300","","91","424115","42%","0.005","","","Active","Real Time"
="72772B","DIALOG-C2B","361","","","0.130","","-","-","0.130","0.030","0","","-","313925","75%","0.017","","","Active","Real Time"
="72772C","DIALOG-C2C","361","","","0.100","","-","-","0.120","0.030","0","","-","398130","62%","","","","Active","Real Time"
="72772D","DIALOG-C2D","361","","","0.030","","-","-","0.070","0.025","0","","-","992500","37%","0.001","","","Active","Real Time"
="72772E","DIALOG-C2E","361","","","0.080","","-","-","0.080","0.030","0","","-","-","0%","","","","Active","Real Time"
="72772F","DIALOG-C2F","361","","","0.155","","-","-","0.160","0.070","0","","-","1537085","78%","0.016","","","Active","Real Time"
="72772G","DIALOG-C2G","361","","","0.255","","-","-","0.280","0.145","0","","-","102735","61%","0.028","","","Active","Real Time"
="72772H","DIALOG-C2H","361","","","0.065","","-","-","0.070","0.050","0","","-","-","0%","","","","Active","Real Time"
="72772I","DIALOG-C2I","361","","","0.145","","-","-","0.150","0.145","0","","-","-","0%","","","","Active","Real Time"
="72772J","DIALOG-C2J","361","","","0.130","","-","-","0.135","0.095","0","","-","-","0%","","","","Active","Real Time"
="72772K","DIALOG-C2K","361","","","0.070","","-","-","0.080","0.070","0","","-","-","0%","","","","Active","Real Time"
="72772L","DIALOG-C2L","361","","","0.090","","-","-","0.100","0.090","0","","-","-","0%","","","","Active","Real Time"
="72772M","DIALOG-C2M","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="72772N","DIALOG-C2N","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="7285","TOMYPAK","102","0.285","0.275","0.285","-0.010","0.290","0.275","0.360","0.255","2575","","2","733790","51%","0.003","-4.47","","Active","Real Time"
="7293","YINSON","161","2.470","2.430","2.470","-0.040","2.490","2.430","2.850","1.730","39607","1.65%","46","4208660","67%","0.021","20.60","8.20","Active","Real Time"
="729342","YINSON-C42","361","0.035","0.030","0.040","-0.010","0.035","0.030","0.080","0.010","12716","","73","2091605","53%","-0.002","","","Active","Real Time"
="729343","YINSON-C43","361","0.095","0.090","0.095","-0.005","0.095","0.090","0.130","0.020","2000","","-","431300","63%","","","","Active","Real Time"
="729344","YINSON-C44","361","0.030","0.030","0.035","-0.005","0.030","0.030","0.060","0.015","4000","","50","539575","60%","","","","Active","Real Time"
="729345","YINSON-C45","361","0.340","0.330","0.340","-0.010","0.340","0.330","0.385","0.140","774","","-","501110","68%","0.011","","","Active","Real Time"
="729346","YINSON-C46","361","","","0.105","","-","-","0.150","0.105","0","","-","-","38%","","","","Active","Real Time"
="729347","YINSON-C47","361","","","0.150","","-","-","0.175","0.130","0","","-","-","0%","","","","Active","Real Time"
="729348","YINSON-C48","361","0.090","0.090","0.095","-0.005","0.090","0.090","0.110","0.070","1000","","50","-","0%","","","","Active","Real Time"
="729349","YINSON-C49","361","0.055","0.055","0.060","-0.005","0.055","0.055","0.095","0.050","6950","","24","-","0%","","","","Active","Real Time"
